i	cleg	tr_type	tr_subtype	det	index	conj_class
3236	192>a+b,b,c>66	t		1.0	3	a
3237	192>a,b,c>163	t		1.0	2	a
3238	192>a,b,c>165	t		1.0	2	a
3239	192>a,b,c>175	t		1.0	2	a
3240	192>a,b,c;0,0,1/4>177	t		1.0	2	a
3241	192>a,b,c>184	t		1.0	2	a
3242	192>a,b,c;0,0,1/4>188	t		1.0	2	a
3243	192>a,b,c;0,0,1/4>190	t		1.0	2	a
3244	192>a-b,a+b,c>192	k	eu	2.0	3	a
3245	192>a-b,a+b,c;1,0,0>192	k	eu	2.0	3	a
3246	192>a-b,a+b,c;2,0,0>192	k	eu	2.0	3	a
3247	192>a,b,c>192	k	eu	1.0	3	b
3248	192>a,b,c;0,0,1>192	k	eu	1.0	3	b
3249	192>a,b,c;0,0,2>192	k	eu	1.0	3	b
3250	192>a,b,c>192	k	eu	1.0	4	a
3251	192>a,b,c;1,0,0>192	k	eu	1.0	4	a
3252	192>a,b,c;0,1,0>192	k	eu	1.0	4	a
3253	192>a,b,c;1,1,0>192	k	eu	1.0	4	a
3254	193>-a+b,-a-b,c>63	t		2.0	3	a
3255	193>-a-b,a,c>63	t		1.0	3	a
3256	193>a+b,b,c>63	t		1.0	3	a
3257	193>a,b,c>162	t		1.0	2	a
3258	193>a,b,c>165	t		1.0	2	a
3259	193>a,b,c>176	t		1.0	2	a
3260	193>a,b,c;0,0,1/4>182	t		1.0	2	a
3261	193>a,b,c>185	t		1.0	2	a
3262	193>a,b,c>188	t		1.0	2	a
3263	193>a,b,c;0,0,1/4>189	t		1.0	2	a
3264	193>a,b,c>193	k	eu	1.0	3	a
3265	193>a,b,c;0,0,1>193	k	eu	1.0	3	a
3266	193>a,b,c;0,0,2>193	k	eu	1.0	3	a
3267	193>a,b,c>193	k	eu	1.0	4	a
3268	193>a,b,c;1,0,0>193	k	eu	1.0	4	a
3269	193>a,b,c;0,1,0>193	k	eu	1.0	4	a
3270	193>a,b,c;1,1,0>193	k	eu	1.0	4	a
3271	193>a-b,a+b,c>194	k	eu	2.0	3	a
3272	193>a-b,a+b,c;1,0,0>194	k	eu	2.0	3	a
3273	193>a-b,a+b,c;1,1,0>194	k	eu	2.0	3	a
3274	194>-a-b,a-b,c>63	t		2.0	3	a
3275	194>a,a+b,c>63	t		1.0	3	a
3276	194>b,-a-b,c>63	t		1.0	3	a
3277	194>a,b,c>163	t		1.0	2	a
3278	194>a,b,c>164	t		1.0	2	a
3279	194>a,b,c>176	t		1.0	2	a
3280	194>a,b,c>182	t		1.0	2	a
3281	194>a,b,c>186	t		1.0	2	a
3282	194>a,b,c;0,0,1/4>187	t		1.0	2	a
3283	194>a,b,c>190	t		1.0	2	a
3284	194>a-b,a+b,c>193	k	eu	2.0	3	a
3285	194>a-b,a+b,c;1,0,0>193	k	eu	2.0	3	a
3286	194>a-b,a+b,c;1,1,0>193	k	eu	2.0	3	a
3287	194>a,b,c>194	k	eu	1.0	3	a
3288	194>a,b,c;0,0,1>194	k	eu	1.0	3	a
3289	194>a,b,c;0,0,2>194	k	eu	1.0	3	a
3290	194>a,b,c>194	k	eu	1.0	4	a
3291	194>a,b,c;1,0,0>194	k	eu	1.0	4	a
3292	194>a,b,c;0,1,0>194	k	eu	1.0	4	a
3293	194>a,b,c;1,1,0>194	k	eu	1.0	4	a
3294	195>a,b,c>16	t		1.0	3	a
3295	195>a-b,b-c,a+b+c>146	t		3.0	4	a
3296	195>-a-b,b+c,-a+b-c>146	t		3.0	4	a
3297	195>a+b,-b+c,a-b-c>146	t		3.0	4	a
3298	195>-a+b,-b-c,-a-b+c>146	t		3.0	4	a
3299	195>a,b,c>196	k	eu	1.0	2	a
3300	195>a,b,c;1/2,1/2,1/2>197	k	eu	1.0	4	a
3301	195>a,b,c;3/2,1/2,1/2>197	k	eu	1.0	4	a
3302	195>a,b,c;1/2,3/2,1/2>197	k	eu	1.0	4	a
3303	195>a,b,c;1/2,1/2,3/2>197	k	eu	1.0	4	a
3304	195>a,b,c>197	k	eu	1.0	4	b
3305	195>a,b,c;1,0,0>197	k	eu	1.0	4	b
3306	195>a,b,c;0,1,0>197	k	eu	1.0	4	b
3307	195>a,b,c;0,0,1>197	k	eu	1.0	4	b
3308	195>a,b,c;1/2,1/2,1/2>199	k	eu	1.0	4	a
3309	195>a,b,c;3/2,1/2,1/2>199	k	eu	1.0	4	a
3310	195>a,b,c;1/2,3/2,1/2>199	k	eu	1.0	4	a
3311	195>a,b,c;1/2,1/2,3/2>199	k	eu	1.0	4	a
3312	195>a,b,c>199	k	eu	1.0	4	b
3313	195>a,b,c;1,0,0>199	k	eu	1.0	4	b
3314	195>a,b,c;0,1,0>199	k	eu	1.0	4	b
3315	195>a,b,c;0,0,1>199	k	eu	1.0	4	b
3316	196>a,b,c>22	t		1.0	3	a
3317	196>-1/2a+1/2b,-1/2b+1/2c,a+b+c>146	t		0.75	4	a
3318	196>1/2a+1/2b,-1/2b-1/2c,-a+b-c>146	t		0.75	4	a
3319	196>-1/2a-1/2b,1/2b-1/2c,a-b-c>146	t		0.75	4	a
3320	196>1/2a-1/2b,1/2b+1/2c,-a-b+c>146	t		0.75	4	a
3321	196>a,b,c;1/4,1/4,1/4>195	k	ct	1.0	4	a
3322	196>a,b,c;1/4,3/4,3/4>195	k	ct	1.0	4	a
3323	196>a,b,c;3/4,3/4,1/4>195	k	ct	1.0	4	a
3324	196>a,b,c;3/4,1/4,3/4>195	k	ct	1.0	4	a
3325	196>a,b,c>195	k	ct	1.0	4	b
3326	196>a,b,c;1/2,0,1/2>195	k	ct	1.0	4	b
3327	196>a,b,c;1/2,1/2,0>195	k	ct	1.0	4	b
3328	196>a,b,c;0,1/2,1/2>195	k	ct	1.0	4	b
3329	196>a,b,c>198	k	ct	1.0	4	a
3330	196>a,b,c;1/2,1/2,0>198	k	ct	1.0	4	a
3331	196>a,b,c;1/2,0,1/2>198	k	ct	1.0	4	a
3332	196>a,b,c;0,1/2,1/2>198	k	ct	1.0	4	a
3333	196>a,b,c;1/4,1/4,1/4>198	k	ct	1.0	4	b
3334	196>a,b,c;3/4,1/4,3/4>198	k	ct	1.0	4	b
3335	196>a,b,c;1/4,3/4,3/4>198	k	ct	1.0	4	b
3336	196>a,b,c;3/4,3/4,1/4>198	k	ct	1.0	4	b
3337	197>a,b,c>23	t		1.0	3	a
3338	197>-a+b,-b+c,1/2a+1/2b+1/2c>146	t		1.5	4	a
3339	197>a+b,-b-c,-1/2a+1/2b-1/2c>146	t		1.5	4	a
3340	197>-a-b,b-c,1/2a-1/2b-1/2c>146	t		1.5	4	a
3341	197>a-b,b+c,-1/2a-1/2b+1/2c>146	t		1.5	4	a
3342	197>a,b,c>195	k	ct	1.0	2	a
3343	198>a,b,c>19	t		1.0	3	a
3344	198>a-b,b-c,a+b+c>146	t		3.0	4	a
3345	198>-a-b,b+c,-a+b-c;0,1/2,1/2>146	t		3.0	4	a
3346	198>a+b,-b+c,a-b-c;1/2,1/2,0>146	t		3.0	4	a
3347	198>-a+b,-b-c,-a-b+c;1/2,0,1/2>146	t		3.0	4	a
3348	199>a,b,c>24	t		1.0	3	a
3349	199>-a+b,-b+c,1/2a+1/2b+1/2c>146	t		1.5	4	a
3350	199>a+b,-b-c,-1/2a+1/2b-1/2c;0,1/2,1/2>146	t		1.5	4	a
3351	199>-a-b,b-c,1/2a-1/2b-1/2c;1/2,1/2,0>146	t		1.5	4	a
3352	199>a-b,b+c,-1/2a-1/2b+1/2c;1/2,0,1/2>146	t		1.5	4	a
3353	199>a,b,c>198	k	ct	1.0	2	a
3354	200>a,b,c>47	t		1.0	3	a
3355	200>a-b,b-c,a+b+c>148	t		3.0	4	a
3356	200>-a-b,b+c,-a+b-c>148	t		3.0	4	a
3357	200>a+b,-b+c,a-b-c>148	t		3.0	4	a
3358	200>-a+b,-b-c,-a-b+c>148	t		3.0	4	a
3359	200>a,b,c>195	t		1.0	2	a
3360	200>a,b,c;1/2,1/2,1/2>202	k	eu	1.0	2	a
3361	200>a,b,c>202	k	eu	1.0	2	b
3362	200>a,b,c;1/2,1/2,1/2>204	k	eu	1.0	4	a
3363	200>a,b,c;3/2,1/2,1/2>204	k	eu	1.0	4	a
3364	200>a,b,c;1/2,3/2,1/2>204	k	eu	1.0	4	a
3365	200>a,b,c;3/2,3/2,1/2>204	k	eu	1.0	4	a
3366	200>a,b,c>204	k	eu	1.0	4	b
3367	200>a,b,c;1,0,0>204	k	eu	1.0	4	b
3368	200>a,b,c;0,1,0>204	k	eu	1.0	4	b
3369	200>a,b,c;0,0,1>204	k	eu	1.0	4	b
3370	200>a,b,c;1/2,1/2,1/2>206	k	eu	1.0	4	a
3371	200>a,b,c;3/2,1/2,1/2>206	k	eu	1.0	4	a
3372	200>a,b,c;1/2,3/2,1/2>206	k	eu	1.0	4	a
3373	200>a,b,c;3/2,3/2,1/2>206	k	eu	1.0	4	a
3374	200>a,b,c>206	k	eu	1.0	4	b
3375	200>a,b,c;1,0,0>206	k	eu	1.0	4	b
3376	200>a,b,c;0,1,0>206	k	eu	1.0	4	b
3377	200>a,b,c;1,1,0>206	k	eu	1.0	4	b
3378	201>a,b,c>48	t		1.0	3	a
3379	201>a-b,b-c,a+b+c>148	t		3.0	4	a
3380	201>-a-b,b+c,-a+b-c;1/2,0,1/2>148	t		3.0	4	a
3381	201>a+b,-b+c,a-b-c;0,1/2,1/2>148	t		3.0	4	a
3382	201>-a+b,-b-c,-a-b+c;1/2,1/2,0>148	t		3.0	4	a
3383	201>a,b,c;1/4,1/4,1/4>195	t		1.0	2	a
3384	201>a,b,c;1/2,1/2,1/2>203	k	eu	1.0	2	a
3385	201>a,b,c>203	k	eu	1.0	2	b
3386	202>a,b,c>69	t		1.0	3	a
3387	202>-1/2a+1/2b,-1/2b+1/2c,a+b+c>148	t		0.75	4	a
3388	202>1/2a+1/2b,-1/2b-1/2c,-a+b-c>148	t		0.75	4	a
3389	202>-1/2a-1/2b,1/2b-1/2c,a-b-c>148	t		0.75	4	a
3390	202>1/2a-1/2b,1/2b+1/2c,-a-b+c>148	t		0.75	4	a
3391	202>a,b,c>196	t		1.0	2	a
3392	202>a,b,c>200	k	ct	1.0	4	a
3393	202>a,b,c;1/2,0,1/2>200	k	ct	1.0	4	a
3394	202>a,b,c;1/2,1/2,0>200	k	ct	1.0	4	a
3395	202>a,b,c;0,1/2,1/2>200	k	ct	1.0	4	a
3396	202>a,b,c>201	k	ct	1.0	4	a
3397	202>a,b,c;0,1/2,1/2>201	k	ct	1.0	4	a
3398	202>a,b,c;1/2,1/2,0>201	k	ct	1.0	4	a
3399	202>a,b,c;1/2,0,1/2>201	k	ct	1.0	4	a
3400	202>a,b,c>205	k	ct	1.0	4	a
3401	202>a,b,c;1/2,1/2,0>205	k	ct	1.0	4	a
3402	202>a,b,c;1/2,0,1/2>205	k	ct	1.0	4	a
3403	202>a,b,c;0,1/2,1/2>205	k	ct	1.0	4	a
3404	202>-b,a,c;1/2,1/2,0>205	k	ct	1.0	4	b
3405	202>-b,a,c;0,1/2,1/2>205	k	ct	1.0	4	b
3406	202>-b,a,c;1/2,0,1/2>205	k	ct	1.0	4	b
3407	202>-b,a,c>205	k	ct	1.0	4	b
3408	203>a,b,c>70	t		1.0	3	a
3409	203>-1/2a+1/2b,-1/2b+1/2c,a+b+c>148	t		0.75	4	a
3410	203>1/2a+1/2b,-1/2b-1/2c,-a+b-c;1/4,0,1/4>148	t		0.75	4	a
3411	203>-1/2a-1/2b,1/2b-1/2c,a-b-c;0,1/4,1/4>148	t		0.75	4	a
3412	203>1/2a-1/2b,1/2b+1/2c,-a-b+c;1/4,1/4,0>148	t		0.75	4	a
3413	203>a,b,c;1/8,1/8,1/8>196	t		1.0	2	a
3414	204>a,b,c>71	t		1.0	3	a
3415	204>-a+b,-b+c,1/2a+1/2b+1/2c>148	t		1.5	4	a
3416	204>a+b,-b-c,-1/2a+1/2b-1/2c>148	t		1.5	4	a
3417	204>-a-b,b-c,1/2a-1/2b-1/2c>148	t		1.5	4	a
3418	204>a-b,b+c,-1/2a-1/2b+1/2c>148	t		1.5	4	a
3419	204>a,b,c>197	t		1.0	2	a
3420	204>a,b,c>200	k	ct	1.0	2	a
3421	204>a,b,c;1/4,1/4,1/4>201	k	ct	1.0	2	a
3422	205>a,b,c>61	t		1.0	3	a
3423	205>a-b,b-c,a+b+c>148	t		3.0	4	a
3424	205>-a-b,b+c,-a+b-c;0,1/2,1/2>148	t		3.0	4	a
3425	205>a+b,-b+c,a-b-c;1/2,1/2,0>148	t		3.0	4	a
3426	205>-a+b,-b-c,-a-b+c;1/2,0,1/2>148	t		3.0	4	a
3427	205>a,b,c>198	t		1.0	2	a
3428	206>a,b,c>73	t		1.0	3	a
3429	206>-a+b,-b+c,1/2a+1/2b+1/2c>148	t		1.5	4	a
3430	206>a+b,-b-c,-1/2a+1/2b-1/2c;0,1/2,1/2>148	t		1.5	4	a
3431	206>-a-b,b-c,1/2a-1/2b-1/2c;1/2,1/2,0>148	t		1.5	4	a
3432	206>a-b,b+c,-1/2a-1/2b+1/2c;1/2,0,1/2>148	t		1.5	4	a
3433	206>a,b,c>199	t		1.0	2	a
3434	206>-b,a,c;3/4,3/4,1/4>205	k	ct	1.0	2	a
3435	206>a,b,c>205	k	ct	1.0	2	b
3436	207>a,b,c>89	t		1.0	3	a
3437	207>b,c,a>89	t		1.0	3	a
3438	207>c,a,b>89	t		1.0	3	a
3439	207>a-b,b-c,a+b+c>155	t		3.0	4	a
3440	207>-a-b,b+c,-a+b-c>155	t		3.0	4	a
3441	207>a+b,-b+c,a-b-c>155	t		3.0	4	a
3442	207>-a+b,-b-c,-a-b+c>155	t		3.0	4	a
3443	207>a,b,c>195	t		1.0	2	a
3444	207>a,b,c;1/2,1/2,1/2>209	k	eu	1.0	2	a
3445	207>a,b,c>209	k	eu	1.0	2	b
3446	207>a,b,c;1/2,1/2,1/2>211	k	eu	1.0	4	a
3447	207>a,b,c;3/2,3/2,1/2>211	k	eu	1.0	4	a
3448	207>a,b,c;3/2,1/2,1/2>211	k	eu	1.0	4	a
3449	207>a,b,c;1/2,3/2,1/2>211	k	eu	1.0	4	a
3450	207>a,b,c>211	k	eu	1.0	4	b
3451	207>a,b,c;1,1,0>211	k	eu	1.0	4	b
3452	207>a,b,c;1,0,0>211	k	eu	1.0	4	b
3453	207>a,b,c;0,1,0>211	k	eu	1.0	4	b
3454	208>a,b,c;0,1/2,0>93	t		1.0	3	a
3455	208>b,c,a;0,0,1/2>93	t		1.0	3	a
3456	208>c,a,b;1/2,0,0>93	t		1.0	3	a
3457	208>a-b,b-c,a+b+c;1/4,1/4,1/4>155	t		3.0	4	a
3458	208>-a-b,b+c,-a+b-c;-1/4,1/4,-1/4>155	t		3.0	4	a
3459	208>a+b,-b+c,a-b-c;1/4,-1/4,-1/4>155	t		3.0	4	a
3460	208>-a+b,-b-c,-a-b+c;-1/4,-1/4,1/4>155	t		3.0	4	a
3461	208>a,b,c>195	t		1.0	2	a
3462	208>a,b,c;1/2,1/2,1/2>210	k	eu	1.0	2	a
3463	208>a,b,c>210	k	eu	1.0	2	b
3464	208>a,b,c;1/2,1/2,1/2>214	k	eu	1.0	4	a
3465	208>a,b,c;3/2,3/2,1/2>214	k	eu	1.0	4	a
3466	208>a,b,c;3/2,1/2,1/2>214	k	eu	1.0	4	a
3467	208>a,b,c;1/2,3/2,1/2>214	k	eu	1.0	4	a
3468	208>a,b,c>214	k	eu	1.0	4	b
3469	208>a,b,c;1,1,0>214	k	eu	1.0	4	b
3470	208>a,b,c;1,0,0>214	k	eu	1.0	4	b
3471	208>a,b,c;0,1,0>214	k	eu	1.0	4	b
3472	209>1/2a-1/2b,1/2a+1/2b,c>97	t		0.5	3	a
3473	209>1/2b-1/2c,1/2b+1/2c,a>97	t		0.5	3	a
3474	209>-1/2a+1/2c,1/2a+1/2c,b>97	t		0.5	3	a
3475	209>-1/2a+1/2b,-1/2b+1/2c,a+b+c>155	t		0.75	4	a
3476	209>1/2a+1/2b,-1/2b-1/2c,-a+b-c>155	t		0.75	4	a
3477	209>-1/2a-1/2b,1/2b-1/2c,a-b-c>155	t		0.75	4	a
3478	209>1/2a-1/2b,1/2b+1/2c,-a-b+c>155	t		0.75	4	a
3479	209>a,b,c>196	t		1.0	2	a
3480	209>a,b,c>207	k	ct	1.0	4	a
3481	209>a,b,c;1/2,1/2,0>207	k	ct	1.0	4	a
3482	209>a,b,c;0,1/2,1/2>207	k	ct	1.0	4	a
3483	209>a,b,c;1/2,0,1/2>207	k	ct	1.0	4	a
3484	209>a,b,c;1/4,1/4,1/4>208	k	ct	1.0	4	a
3485	209>a,b,c;3/4,1/4,3/4>208	k	ct	1.0	4	a
3486	209>a,b,c;1/4,3/4,3/4>208	k	ct	1.0	4	a
3487	209>a,b,c;3/4,3/4,1/4>208	k	ct	1.0	4	a
3488	210>1/2a-1/2b,1/2a+1/2b,c>98	t		0.5	3	a
3489	210>1/2b-1/2c,1/2b+1/2c,a>98	t		0.5	3	a
3490	210>-1/2a+1/2c,1/2a+1/2c,b>98	t		0.5	3	a
3491	210>-1/2a+1/2b,-1/2b+1/2c,a+b+c;1/8,1/8,1/8>155	t		0.75	4	a
3492	210>1/2a+1/2b,-1/2b-1/2c,-a+b-c;3/8,1/8,3/8>155	t		0.75	4	a
3493	210>-1/2a-1/2b,1/2b-1/2c,a-b-c;1/8,3/8,3/8>155	t		0.75	4	a
3494	210>1/2a-1/2b,1/2b+1/2c,-a-b+c;3/8,3/8,1/8>155	t		0.75	4	a
3495	210>a,b,c>196	t		1.0	2	a
3496	210>a,b,c>212	k	ct	1.0	4	a
3497	210>a,b,c;1/2,0,1/2>212	k	ct	1.0	4	a
3498	210>a,b,c;0,1/2,1/2>212	k	ct	1.0	4	a
3499	210>a,b,c;1/2,1/2,0>212	k	ct	1.0	4	a
3500	210>a,b,c;1/4,1/4,1/4>213	k	ct	1.0	4	a
3501	210>a,b,c;3/4,3/4,1/4>213	k	ct	1.0	4	a
3502	210>a,b,c;1/4,3/4,3/4>213	k	ct	1.0	4	a
3503	210>a,b,c;3/4,1/4,3/4>213	k	ct	1.0	4	a
3504	211>a,b,c>97	t		1.0	3	a
3505	211>b,c,a>97	t		1.0	3	a
3506	211>c,a,b>97	t		1.0	3	a
3507	211>-a+b,-b+c,1/2a+1/2b+1/2c>155	t		1.5	4	a
3508	211>a+b,-b-c,-1/2a+1/2b-1/2c>155	t		1.5	4	a
3509	211>-a-b,b-c,1/2a-1/2b-1/2c>155	t		1.5	4	a
3510	211>a-b,b+c,-1/2a-1/2b+1/2c>155	t		1.5	4	a
3511	211>a,b,c>197	t		1.0	2	a
3512	211>a,b,c>207	k	ct	1.0	2	a
3513	211>a,b,c>208	k	ct	1.0	2	a
3514	212>a,b,c;1/4,0,3/8>96	t		1.0	3	a
3515	212>b,c,a;3/8,1/4,0>96	t		1.0	3	a
3516	212>c,a,b;0,3/8,1/4>96	t		1.0	3	a
3517	212>a-b,b-c,a+b+c;1/8,1/8,1/8>155	t		3.0	4	a
3518	212>-a-b,b+c,-a+b-c;7/8,5/8,3/8>155	t		3.0	4	a
3519	212>a+b,-b+c,a-b-c;5/8,3/8,7/8>155	t		3.0	4	a
3520	212>-a+b,-b-c,-a-b+c;3/8,7/8,5/8>155	t		3.0	4	a
3521	212>a,b,c>198	t		1.0	2	a
3522	213>a,b,c;1/4,1/2,1/8>92	t		1.0	3	a
3523	213>b,c,a;1/8,1/4,1/2>92	t		1.0	3	a
3524	213>c,a,b;1/2,1/8,1/4>92	t		1.0	3	a
3525	213>a-b,b-c,a+b+c;3/8,3/8,3/8>155	t		3.0	4	a
3526	213>-a-b,b+c,-a+b-c;5/8,7/8,1/8>155	t		3.0	4	a
3527	213>a+b,-b+c,a-b-c;7/8,1/8,5/8>155	t		3.0	4	a
3528	213>-a+b,-b-c,-a-b+c;1/8,5/8,7/8>155	t		3.0	4	a
3529	213>a,b,c>198	t		1.0	2	a
3530	214>a,b,c;0,1/4,1/8>98	t		1.0	3	a
3531	214>b,c,a;1/8,0,1/4>98	t		1.0	3	a
3532	214>c,a,b;1/4,1/8,0>98	t		1.0	3	a
3533	214>-a+b,-b+c,1/2a+1/2b+1/2c;1/8,1/8,1/8>155	t		1.5	4	a
3534	214>a+b,-b-c,-1/2a+1/2b-1/2c;7/8,5/8,3/8>155	t		1.5	4	a
3535	214>-a-b,b-c,1/2a-1/2b-1/2c;5/8,3/8,7/8>155	t		1.5	4	a
3536	214>a-b,b+c,-1/2a-1/2b+1/2c;3/8,7/8,5/8>155	t		1.5	4	a
3537	214>a,b,c>199	t		1.0	2	a
3538	214>a,b,c>212	k	ct	1.0	2	a
3539	214>a,b,c>213	k	ct	1.0	2	a
3540	215>a,b,c>111	t		1.0	3	a
3541	215>b,c,a>111	t		1.0	3	a
3542	215>c,a,b>111	t		1.0	3	a
3543	215>a-b,b-c,a+b+c>160	t		3.0	4	a
3544	215>-a-b,b+c,-a+b-c>160	t		3.0	4	a
3545	215>a+b,-b+c,a-b-c>160	t		3.0	4	a
3546	215>-a+b,-b-c,-a-b+c>160	t		3.0	4	a
3547	215>a,b,c>195	t		1.0	2	a
3548	215>a,b,c>216	k	eu	1.0	2	a
3549	215>a,b,c;1/2,1/2,1/2>217	k	eu	1.0	4	a
3550	215>a,b,c;3/2,3/2,1/2>217	k	eu	1.0	4	a
3551	215>a,b,c;3/2,1/2,1/2>217	k	eu	1.0	4	a
3552	215>a,b,c;1/2,3/2,1/2>217	k	eu	1.0	4	a
3553	215>a,b,c>217	k	eu	1.0	4	b
3554	215>a,b,c;1,1,0>217	k	eu	1.0	4	b
3555	215>a,b,c;1,0,0>217	k	eu	1.0	4	b
3556	215>a,b,c;0,1,0>217	k	eu	1.0	4	b
3557	215>a,b,c>219	k	eu	1.0	2	a
3558	216>1/2a-1/2b,1/2a+1/2b,c>119	t		0.5	3	a
3559	216>1/2b-1/2c,1/2b+1/2c,a>119	t		0.5	3	a
3560	216>-1/2a+1/2c,1/2a+1/2c,b>119	t		0.5	3	a
3561	216>-1/2a+1/2b,-1/2b+1/2c,a+b+c>160	t		0.75	4	a
3562	216>1/2a+1/2b,-1/2b-1/2c,-a+b-c>160	t		0.75	4	a
3563	216>-1/2a-1/2b,1/2b-1/2c,a-b-c>160	t		0.75	4	a
3564	216>1/2a-1/2b,1/2b+1/2c,-a-b+c>160	t		0.75	4	a
3565	216>a,b,c>196	t		1.0	2	a
3566	216>a,b,c;1/4,1/4,1/4>215	k	ct	1.0	4	a
3567	216>a,b,c;3/4,1/4,3/4>215	k	ct	1.0	4	a
3568	216>a,b,c;1/4,3/4,3/4>215	k	ct	1.0	4	a
3569	216>a,b,c;3/4,3/4,1/4>215	k	ct	1.0	4	a
3570	216>a,b,c>215	k	ct	1.0	4	b
3571	216>a,b,c;1/2,1/2,0>215	k	ct	1.0	4	b
3572	216>a,b,c;0,1/2,1/2>215	k	ct	1.0	4	b
3573	216>a,b,c;1/2,0,1/2>215	k	ct	1.0	4	b
3574	217>a,b,c>121	t		1.0	3	a
3575	217>b,c,a>121	t		1.0	3	a
3576	217>c,a,b>121	t		1.0	3	a
3577	217>-a+b,-b+c,1/2a+1/2b+1/2c>160	t		1.5	4	a
3578	217>a+b,-b-c,-1/2a+1/2b-1/2c>160	t		1.5	4	a
3579	217>-a-b,b-c,1/2a-1/2b-1/2c>160	t		1.5	4	a
3580	217>a-b,b+c,-1/2a-1/2b+1/2c>160	t		1.5	4	a
3581	217>a,b,c>197	t		1.0	2	a
3582	217>a,b,c>215	k	ct	1.0	2	a
3583	217>a,b,c>218	k	ct	1.0	2	a
3584	218>a,b,c;0,1/2,1/4>112	t		1.0	3	a
3585	218>b,c,a;1/4,0,1/2>112	t		1.0	3	a
3586	218>c,a,b;1/2,1/4,0>112	t		1.0	3	a
3587	218>a-b,b-c,a+b+c>161	t		3.0	4	a
3588	218>-a-b,b+c,-a+b-c>161	t		3.0	4	a
3589	218>a+b,-b+c,a-b-c>161	t		3.0	4	a
3590	218>-a+b,-b-c,-a-b+c>161	t		3.0	4	a
3591	218>a,b,c>195	t		1.0	2	a
3592	218>a,b,c;1/2,1/2,1/2>220	k	eu	1.0	4	a
3593	218>a,b,c;3/2,3/2,1/2>220	k	eu	1.0	4	a
3594	218>a,b,c;3/2,1/2,1/2>220	k	eu	1.0	4	a
3595	218>a,b,c;1/2,3/2,1/2>220	k	eu	1.0	4	a
3596	218>a,b,c>220	k	eu	1.0	4	b
3597	218>a,b,c;1,1,0>220	k	eu	1.0	4	b
3598	218>a,b,c;1,0,0>220	k	eu	1.0	4	b
3599	218>a,b,c;0,1,0>220	k	eu	1.0	4	b
3600	219>1/2a-1/2b,1/2a+1/2b,c;0,0,1/4>120	t		0.5	3	a
3601	219>1/2b-1/2c,1/2b+1/2c,a;1/4,0,0>120	t		0.5	3	a
3602	219>-1/2a+1/2c,1/2a+1/2c,b;0,1/4,0>120	t		0.5	3	a
3603	219>-1/2a+1/2b,-1/2b+1/2c,a+b+c>161	t		0.75	4	a
3604	219>1/2a+1/2b,-1/2b-1/2c,-a+b-c>161	t		0.75	4	a
3605	219>-1/2a-1/2b,1/2b-1/2c,a-b-c>161	t		0.75	4	a
3606	219>1/2a-1/2b,1/2b+1/2c,-a-b+c>161	t		0.75	4	a
3607	219>a,b,c>196	t		1.0	2	a
3608	219>a,b,c;1/4,1/4,1/4>218	k	ct	1.0	4	a
3609	219>a,b,c;3/4,1/4,3/4>218	k	ct	1.0	4	a
3610	219>a,b,c;1/4,3/4,3/4>218	k	ct	1.0	4	a
3611	219>a,b,c;3/4,3/4,1/4>218	k	ct	1.0	4	a
3612	219>a,b,c>218	k	ct	1.0	4	b
3613	219>a,b,c;1/2,1/2,0>218	k	ct	1.0	4	b
3614	219>a,b,c;0,1/2,1/2>218	k	ct	1.0	4	b
3615	219>a,b,c;1/2,0,1/2>218	k	ct	1.0	4	b
3616	220>a,b,c;1/2,1/4,1/8>122	t		1.0	3	a
3617	220>b,c,a;1/8,1/2,1/4>122	t		1.0	3	a
3618	220>c,a,b;1/4,1/8,1/2>122	t		1.0	3	a
3619	220>-a+b,-b+c,1/2a+1/2b+1/2c>161	t		1.5	4	a
3620	220>a+b,-b-c,-1/2a+1/2b-1/2c;0,1/2,1/2>161	t		1.5	4	a
3621	220>-a-b,b-c,1/2a-1/2b-1/2c;1/2,1/2,0>161	t		1.5	4	a
3622	220>a-b,b+c,-1/2a-1/2b+1/2c;1/2,0,1/2>161	t		1.5	4	a
3623	220>a,b,c>199	t		1.0	2	a
3624	221>a,b,c>123	t		1.0	3	a
3625	221>b,c,a>123	t		1.0	3	a
3626	221>c,a,b>123	t		1.0	3	a
3627	221>a-b,b-c,a+b+c>166	t		3.0	4	a
3628	221>-a-b,b+c,-a+b-c>166	t		3.0	4	a
3629	221>a+b,-b+c,a-b-c>166	t		3.0	4	a
3630	221>-a+b,-b-c,-a-b+c>166	t		3.0	4	a
3631	221>a,b,c>200	t		1.0	2	a
3632	221>a,b,c>207	t		1.0	2	a
3633	221>a,b,c>215	t		1.0	2	a
3634	221>a,b,c;1/2,1/2,1/2>225	k	eu	1.0	2	a
3635	221>a,b,c>225	k	eu	1.0	2	b
3636	221>a,b,c;1/2,1/2,1/2>226	k	eu	1.0	2	a
3637	221>a,b,c>226	k	eu	1.0	2	b
3638	221>a,b,c;1/2,1/2,1/2>229	k	eu	1.0	4	a
3639	221>a,b,c;3/2,3/2,1/2>229	k	eu	1.0	4	a
3640	221>a,b,c;3/2,1/2,1/2>229	k	eu	1.0	4	a
3641	221>a,b,c;1/2,3/2,1/2>229	k	eu	1.0	4	a
3642	221>a,b,c>229	k	eu	1.0	4	b
